Time Stamp(hhmmss),Wind Speed (m/s),Wind Gust (m/s),Wind Dir (°).,Air temp. (°C),Air Hum (%),Air pre. (hPa),Sun rad.(W/m²),Gamma rad. (CPM),Preci.(mm)
005053,2.3,3.1,216.8,7.8,83.5,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
005153,2.3,3.1,257.7,7.8,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
005253,2.9,4.0,237.1,7.8,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
005353,3.2,4.0,229.7,7.8,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
005453,3.1,4.0,235.0,7.8,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
005553,4.0,5.0,218.9,7.9,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
005653,3.0,4.4,246.8,7.9,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
005753,3.8,5.6,221.7,8.0,83.0,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
005853,3.0,4.4,255.6,8.1,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
005953,3.0,4.4,237.4,8.1,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
010053,2.5,4.7,220.0,8.1,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
010153,2.1,3.7,233.9,8.0,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010253,3.2,4.4,246.1,8.1,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010353,2.4,3.4,228.0,8.1,82.8,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
010453,2.4,3.4,257.3,8.0,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010553,3.1,4.7,214.4,8.0,83.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010653,2.6,4.7,239.2,8.0,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010753,3.0,4.0,247.2,8.0,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010853,2.3,3.4,247.5,8.1,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
010953,2.6,4.0,236.0,8.1,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
011053,2.8,4.4,216.1,8.1,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
011153,2.4,3.7,231.8,8.1,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
011253,2.1,3.1,212.3,8.1,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
011353,1.9,2.8,229.0,8.1,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
011453,1.8,2.8,227.0,8.1,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
011553,1.6,1.9,199.7,8.1,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
011653,1.8,2.5,198.0,8.1,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
011753,1.6,2.2,185.4,8.1,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
011853,1.2,1.6,152.6,8.1,83.5,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
011953,0.5,1.2,162.4,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012053,1.3,1.9,201.1,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012153,1.1,1.9,186.8,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012253,1.3,1.9,193.8,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012353,1.6,2.2,192.4,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012453,1.5,1.9,221.0,8.1,83.6,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012553,1.3,1.9,228.7,8.1,84.3,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012653,1.3,1.9,222.1,8.1,84.3,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012753,1.6,1.9,210.2,8.1,84.3,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012853,1.5,1.9,218.6,8.1,84.3,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
012953,1.8,2.5,235.0,8.1,84.3,1009.6,-5.3,0.0,0.0,0.0,0.0,0.0
013053,2.0,2.8,246.5,8.1,84.3,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013153,1.6,2.5,226.6,8.1,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013253,1.8,2.5,221.4,8.1,83.6,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013353,2.6,4.0,223.8,8.2,83.5,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013453,2.3,3.7,243.4,8.2,83.0,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013553,2.5,3.4,215.8,8.3,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013653,2.8,3.7,217.9,8.3,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013753,2.4,3.1,224.9,8.3,82.7,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013853,2.6,3.4,242.0,8.3,82.7,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
013953,2.2,2.8,233.9,8.3,82.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014053,2.5,3.4,227.7,8.3,82.7,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
014153,2.7,3.4,224.9,8.3,82.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014253,2.8,3.7,245.5,8.4,82.7,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014353,1.9,2.8,230.4,8.4,82.8,1009.6,-0.1,0.0,0.0,0.0,0.0,0.0
014453,3.0,4.7,233.9,8.4,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014553,3.7,5.3,226.6,8.4,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014653,3.3,4.4,243.4,8.4,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014753,3.7,5.3,247.2,8.4,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014853,2.6,4.7,229.7,8.4,82.8,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
014953,3.1,4.4,211.2,8.4,83.0,1009.8,-0.1,0.0,0.0,0.0,0.0,0.0
015053,3.2,4.7,211.9,8.4,83.0,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
015153,3.7,4.7,238.5,8.4,82.8,1009.8,-5.3,0.0,0.0,0.0,0.0,0.0
